,Risk,group
1879,3.9161136772238696,2.0
1880,2.9378143070855467,1.0
1881,5.544868899945952,3.0
1882,3.8664767144725585,2.0
1883,3.659648963576443,2.0
1884,4.306586342536012,2.0
1885,4.133458155677911,2.0
1886,4.471781681046664,2.0
1887,4.342942863014289,2.0
1888,3.712762798020769,2.0
1889,4.05226512790043,2.0
1890,3.1228076942322103,1.0
1891,2.6099370976578404,1.0
1892,3.258604244368453,1.0
1893,2.220438584934295,1.0
1894,1.5589500858694918,1.0
1895,3.5098192331590465,2.0
1896,2.1503230017902832,1.0
1897,2.3563221068267537,1.0
1898,3.200719669419757,1.0
1899,3.83949918345886,2.0
1900,2.3936835821540203,1.0
1901,3.074107229142593,1.0
1902,3.6121488576703507,2.0
1903,4.320354894719432,2.0
1904,2.970276632810941,1.0
1905,4.271817686414672,2.0
1906,2.498473687729115,1.0
1907,3.7806519254849134,2.0
1908,2.572040163635803,1.0
1909,2.6979915039512137,1.0
1910,5.022310693475048,2.0
1911,3.721590032683714,2.0
1912,5.073511246382678,2.0
1913,5.173151882543247,2.0
1914,2.512033681248852,1.0
1915,3.5673477854282245,2.0
1916,3.2817016476772305,1.0
1917,4.654984892875796,2.0
1918,3.1172323428270885,1.0
1919,3.790818833951795,2.0
1920,5.235976340106974,3.0
1921,3.4828263260810717,1.0
1922,2.395055694345663,1.0
1923,5.098864955464188,2.0
1924,2.5580468202142814,1.0
1925,4.728748553633133,2.0
1926,2.781347442464809,1.0
1927,4.895769324152449,2.0
1928,2.4338442796147772,1.0
1929,3.364109900548548,1.0
1930,5.181790089534772,2.0
1931,2.679908332760196,1.0
1932,2.6896400547141073,1.0
1933,3.3031142312314183,1.0
1934,3.024903436510381,1.0
1935,3.38221110204224,1.0
1936,3.41961537807739,1.0
1937,3.2764676454259787,1.0
1938,4.338333880471411,2.0
1939,3.356796135671483,1.0
1940,4.932318681352745,2.0
1941,2.0147446977604115,1.0
1942,3.1890815137999886,1.0
1943,4.250047809290452,2.0
1944,2.6000917015995926,1.0
1945,4.873730838472697,2.0
1946,2.6136253734440587,1.0
1947,3.4951103558799685,1.0
1948,3.465210053225253,1.0
1949,1.6735789156318805,1.0
1950,4.198159947350326,2.0
1951,4.720110940717466,2.0
1952,3.564041549132743,2.0
1953,5.800436985880314,3.0
1954,2.7841930461943996,1.0
1955,4.966025135168106,2.0
1956,3.5420501947476812,2.0
1957,5.024681863061034,2.0
1958,2.197517500093294,1.0
1959,2.7765138093664636,1.0
1960,3.476536110611616,1.0
1961,3.7448738633277965,2.0
1962,2.1074417559983956,1.0
1963,3.8959461835908047,2.0
1964,4.9596950734451966,2.0
1965,2.03179826038994,1.0
1966,4.718213367908588,2.0
1967,4.184551432027388,2.0
1968,2.735298960253659,1.0
1969,2.4998494966496447,1.0
1970,3.288088092283326,1.0
1971,3.8576416351118987,2.0
1972,2.9850043839751943,1.0
1973,5.59832682693182,3.0
1974,3.4827480222489826,1.0
1975,4.954234034158903,2.0
1976,2.8265837197262442,1.0
1977,3.8238442395181207,2.0
1978,2.6384703313781985,1.0
1979,2.9199816450041696,1.0
1980,4.782504795295377,2.0
1981,4.212471617511552,2.0
1982,5.460149912959803,3.0
1983,2.4480908596906175,1.0
1984,1.7420710875910446,1.0
1985,4.846619826162077,2.0
1986,3.8054801102425984,2.0
1987,4.751898640942199,2.0
1988,5.2806505808880395,3.0
1989,3.5493235690327256,2.0
1990,5.26764748354754,3.0
1991,4.904972827754753,2.0
1992,4.755730633627935,2.0
1993,3.247711773309392,1.0
1994,5.059856369155371,2.0
1995,4.078797829639427,2.0
1996,4.920449475185787,2.0
1997,2.919509006274196,1.0
1998,3.3830289999829564,1.0
1999,5.066394169631238,2.0
2000,3.212253052770082,1.0
2001,3.2865556257864648,1.0
2002,2.7427641275324537,1.0
2003,4.823646464001773,2.0
2004,5.281039585803358,3.0
2005,3.1099979794852075,1.0
2006,3.0110841843993503,1.0
2007,4.61245356996693,2.0
2008,4.4351833779661725,2.0
2009,5.173899373657676,2.0
2010,3.3422758444876433,1.0
2011,4.545743756005019,2.0
2012,2.4505319295048045,1.0
2013,2.366915394632689,1.0
2014,3.2674906104873305,1.0
2015,4.596183626030107,2.0
2016,3.6151941680850594,2.0
2017,3.543493831899885,2.0
2018,4.828668101958563,2.0
2019,4.192054802266579,2.0
2020,3.1507545978265417,1.0
2021,3.6479180579799486,2.0
2022,4.367612999328188,2.0
2023,3.2193694455856265,1.0
2024,4.2738083966152915,2.0
2025,2.1369950671341584,1.0
2026,5.269032711962522,3.0
2027,2.5629245716992415,1.0
2028,5.054122153429314,2.0
2029,4.866858644254909,2.0
2030,5.404203418879182,3.0
2031,4.675149408119845,2.0
2032,2.5947966382490573,1.0
2033,5.132721281205414,2.0
2034,2.9344658995068094,1.0
2035,2.7008825499772646,1.0
2036,4.590941863746806,2.0
2037,4.277497746197257,2.0
2038,4.861637377571484,2.0
2039,1.8421199635886687,1.0
2040,3.377610206247109,1.0
2041,2.2955391870505917,1.0
2042,3.2889009465314585,1.0
2043,4.0771145749072355,2.0
2044,2.9836942551950125,1.0
2045,2.9686552820561722,1.0
2046,3.8873835123886837,2.0
2047,3.0851030342988848,1.0
2048,3.094191940472741,1.0
2049,5.240255108990866,3.0
2050,2.8820670481674893,1.0
2051,4.6897094302348385,2.0
2052,3.613171729250998,2.0
2053,5.2318774270816215,3.0
2054,4.709700174733966,2.0
2055,4.759286852295159,2.0
2056,2.1864831525214456,1.0
2057,2.656243173845146,1.0
2058,3.508421106309409,2.0
2059,3.447396284415206,1.0
2060,4.844293670405638,2.0
2061,3.715554580348525,2.0
2062,4.785743832944448,2.0
2063,1.8685855694985922,1.0
2064,4.622658016904049,2.0
2065,3.7261427896443267,2.0
2066,3.737528066962796,2.0
2067,4.247439024687792,2.0
2068,3.786258024644995,2.0
2069,4.531383684715102,2.0
2070,4.3760985326532715,2.0
2071,2.9190746637599876,1.0
2072,5.933438867146059,3.0
2073,2.442032481335658,1.0
2074,5.2097626044829815,3.0
2075,3.3567630935177153,1.0
2076,4.6665029619189005,2.0
2077,3.0647212506874895,1.0
2078,2.3740040147293846,1.0
2079,5.468985521728646,3.0
2080,4.490144978315923,2.0
2081,4.488875824181962,2.0
2082,3.0411775090946014,1.0
2083,3.9713862301208764,2.0
2084,4.491393919952569,2.0
2085,4.966262324347262,2.0
2086,3.587660107565373,2.0
2087,4.943628008363952,2.0
2088,2.731326651613805,1.0
2089,3.9410124620833,2.0
2090,4.742782040142083,2.0
2091,4.2273340755708935,2.0
2092,3.105818469764331,1.0
2093,2.5539980069013777,1.0
2094,2.322644183431226,1.0
2095,4.209269533418124,2.0
2096,3.0531588666622937,1.0
2097,2.96795511258978,1.0
2098,4.557930986006185,2.0
2099,3.350319169924022,1.0
2100,4.328647809472025,2.0
2101,4.4920806819350645,2.0
2102,4.301802747393825,2.0
2103,4.1470884821080665,2.0
2104,4.187456139109704,2.0
2105,3.0358015215236174,1.0
2106,5.011054594447912,2.0
2107,4.895612058387217,2.0
2108,4.897165219351815,2.0
2109,4.9958346233742015,2.0
2110,3.6836185733793676,2.0
2111,2.7449637709144015,1.0
2112,2.082055811507037,1.0
2113,4.1285293974032795,2.0
2114,2.7287571780278372,1.0
2115,3.632724670566111,2.0
2116,4.0827497069577,2.0
2117,4.810978282118609,2.0
2118,4.981363348089892,2.0
2119,3.6595805274308555,2.0
2120,2.5213912170088153,1.0
2121,2.4432229940803762,1.0
2122,2.628492182699247,1.0
2123,2.6583244665563233,1.0
2124,5.694280906033134,3.0
2125,4.520672179229513,2.0
2126,2.672241087605247,1.0
2127,3.478836295659781,1.0
2128,3.4088950429115337,1.0
2129,3.7921542884635064,2.0
2130,4.318240440201769,2.0
2131,3.3037588610040367,1.0
2132,3.2098835654527966,1.0
2133,3.3148652874243956,1.0
2134,2.4301109852295726,1.0
2135,3.392277319815551,1.0
2136,3.6762050110134723,2.0
2137,3.686277302435229,2.0
2138,3.356553490473639,1.0
2139,3.5803359770062757,2.0
2140,4.6185222863058435,2.0
2141,2.0470524792098574,1.0
2142,3.106364499844937,1.0
2143,3.197554269498281,1.0
2144,4.309578738002726,2.0
2145,4.878927612697219,2.0
2146,4.174829455048257,2.0
2147,3.738112823621337,2.0
